structure,sp_index,die_x,die_y,die,measurement_id,wtp_step_5_6_v,wtp_step_5_6_mv,wtp_step_9_10_v,wtp_step_9_10_mv,wtp_worst_min_v,wtp_worst_min_mv,wtp_avg_v,wtp_avg_mv,step_5_6_status,step_9_10_status,point_status,step_5_6_file,step_9_10_file,step_5_6_path,step_9_10_path
SP07,7,10,7,"(10,7)",192,0.2079726965761797,207.9726965761797,0.20722188553991114,207.22188553991114,0.20722188553991114,207.22188553991114,0.20759729105804542,207.5972910580454,valid_crossing,valid_crossing,valid_both,step_5&6 [PQ57601w11_SP _ 10 7    _Subsite_7__Subsite_  (192) ; 6_17_2026 4_20_51 PM].csv,step_9&10 [PQ57601w11_SP _ 10 7    _Subsite_7__Subsite_  (192) ; 6_17_2026 4_20_56 PM].csv,E:\IHP_POSTprocess\WTP\SP07\step_5&6 [PQ57601w11_SP _ 10 7    _Subsite_7__Subsite_  (192) ; 6_17_2026 4_20_51 PM].csv,E:\IHP_POSTprocess\WTP\SP07\step_9&10 [PQ57601w11_SP _ 10 7    _Subsite_7__Subsite_  (192) ; 6_17_2026 4_20_56 PM].csv
SP07,7,15,2,"(15,2)",54,0.18908416288231933,189.08416288231933,0.1875317704732575,187.5317704732575,0.1875317704732575,187.5317704732575,0.18830796667778843,188.30796667778844,valid_crossing,valid_crossing,valid_both,step_5&6 [PQ57601w11_SP _ 15 2    _Subsite_7__Subsite_  (54) ; 6_17_2026 3_43_31 PM].csv,step_9&10 [PQ57601w11_SP _ 15 2    _Subsite_7__Subsite_  (54) ; 6_17_2026 3_43_36 PM].csv,E:\IHP_POSTprocess\WTP\SP07\step_5&6 [PQ57601w11_SP _ 15 2    _Subsite_7__Subsite_  (54) ; 6_17_2026 3_43_31 PM].csv,E:\IHP_POSTprocess\WTP\SP07\step_9&10 [PQ57601w11_SP _ 15 2    _Subsite_7__Subsite_  (54) ; 6_17_2026 3_43_36 PM].csv
SP07,7,15,4,"(15,4)",123,0.20813826934916885,208.13826934916884,0.2273252205594213,227.3252205594213,0.20813826934916885,208.13826934916884,0.2177317449542951,217.7317449542951,valid_crossing,valid_crossing,valid_both,step_5&6 [PQ57601w11_SP _ 15 4    _Subsite_7__Subsite_  (123) ; 6_17_2026 4_02_10 PM].csv,step_9&10 [PQ57601w11_SP _ 15 4    _Subsite_7__Subsite_  (123) ; 6_17_2026 4_02_15 PM].csv,E:\IHP_POSTprocess\WTP\SP07\step_5&6 [PQ57601w11_SP _ 15 4    _Subsite_7__Subsite_  (123) ; 6_17_2026 4_02_10 PM].csv,E:\IHP_POSTprocess\WTP\SP07\step_9&10 [PQ57601w11_SP _ 15 4    _Subsite_7__Subsite_  (123) ; 6_17_2026 4_02_15 PM].csv
SP07,7,15,6,"(15,6)",169,0.589529809315802,589.529809315802,0.21003605351170568,210.0360535117057,0.21003605351170568,210.0360535117057,0.3997829314137539,399.7829314137539,valid_crossing,valid_crossing,valid_both,step_5&6 [PQ57601w11_SP _ 15 6    _Subsite_7__Subsite_  (169) ; 6_17_2026 4_14_37 PM].csv,step_9&10 [PQ57601w11_SP _ 15 6    _Subsite_7__Subsite_  (169) ; 6_17_2026 4_14_43 PM].csv,E:\IHP_POSTprocess\WTP\SP07\step_5&6 [PQ57601w11_SP _ 15 6    _Subsite_7__Subsite_  (169) ; 6_17_2026 4_14_37 PM].csv,E:\IHP_POSTprocess\WTP\SP07\step_9&10 [PQ57601w11_SP _ 15 6    _Subsite_7__Subsite_  (169) ; 6_17_2026 4_14_43 PM].csv
SP08,8,5,2,"(5,2)",9,0.2888531739290335,288.85317392903346,0.2883848129325802,288.38481293258025,0.2883848129325802,288.38481293258025,0.2886189934308069,288.6189934308069,valid_crossing,valid_crossing,valid_both,step_5&6 [PQ57601w11_SP _ 5 2    _Subsite_8__Subsite_  (9) ; 6_17_2026 3_31_22 PM].csv,step_9&10 [PQ57601w11_SP _ 5 2    _Subsite_8__Subsite_  (9) ; 6_17_2026 3_31_27 PM].csv,E:\IHP_POSTprocess\WTP\SP08\step_5&6 [PQ57601w11_SP _ 5 2    _Subsite_8__Subsite_  (9) ; 6_17_2026 3_31_22 PM].csv,E:\IHP_POSTprocess\WTP\SP08\step_9&10 [PQ57601w11_SP _ 5 2    _Subsite_8__Subsite_  (9) ; 6_17_2026 3_31_27 PM].csv
SP08,8,5,4,"(5,4)",78,0.30879842738029667,308.7984273802967,0.2882364813457371,288.2364813457371,0.2882364813457371,288.2364813457371,0.2985174543630169,298.5174543630169,valid_crossing,valid_crossing,valid_both,step_5&6 [PQ57601w11_SP _ 5 4    _Subsite_8__Subsite_  (78) ; 6_17_2026 3_50_01 PM].csv,step_9&10 [PQ57601w11_SP _ 5 4    _Subsite_8__Subsite_  (78) ; 6_17_2026 3_50_06 PM].csv,E:\IHP_POSTprocess\WTP\SP08\step_5&6 [PQ57601w11_SP _ 5 4    _Subsite_8__Subsite_  (78) ; 6_17_2026 3_50_01 PM].csv,E:\IHP_POSTprocess\WTP\SP08\step_9&10 [PQ57601w11_SP _ 5 4    _Subsite_8__Subsite_  (78) ; 6_17_2026 3_50_06 PM].csv
SP08,8,5,6,"(5,6)",147,0.5902566721364682,590.2566721364682,0.29015874036859995,290.1587403686,0.29015874036859995,290.1587403686,0.440207706252534,440.207706252534,valid_crossing,valid_crossing,valid_both,step_5&6 [PQ57601w11_SP _ 5 6    _Subsite_8__Subsite_  (147) ; 6_17_2026 4_08_43 PM].csv,step_9&10 [PQ57601w11_SP _ 5 6    _Subsite_8__Subsite_  (147) ; 6_17_2026 4_08_48 PM].csv,E:\IHP_POSTprocess\WTP\SP08\step_5&6 [PQ57601w11_SP _ 5 6    _Subsite_8__Subsite_  (147) ; 6_17_2026 4_08_43 PM].csv,E:\IHP_POSTprocess\WTP\SP08\step_9&10 [PQ57601w11_SP _ 5 6    _Subsite_8__Subsite_  (147) ; 6_17_2026 4_08_48 PM].csv
SP08,8,10,2,"(10,2)",32,0.28879524090299663,288.7952409029966,0.22758405225382095,227.58405225382094,0.22758405225382095,227.58405225382094,0.2581896465784088,258.1896465784088,valid_crossing,valid_crossing,valid_both,step_5&6 [PQ57601w11_SP _ 10 2    _Subsite_8__Subsite_  (32) ; 6_17_2026 3_37_32 PM].csv,step_9&10 [PQ57601w11_SP _ 10 2    _Subsite_8__Subsite_  (32) ; 6_17_2026 3_37_37 PM].csv,E:\IHP_POSTprocess\WTP\SP08\step_5&6 [PQ57601w11_SP _ 10 2    _Subsite_8__Subsite_  (32) ; 6_17_2026 3_37_32 PM].csv,E:\IHP_POSTprocess\WTP\SP08\step_9&10 [PQ57601w11_SP _ 10 2    _Subsite_8__Subsite_  (32) ; 6_17_2026 3_37_37 PM].csv
SP08,8,10,4,"(10,4)",101,0.26926569900687547,269.2656990068755,0.3092248561855996,309.2248561855996,0.26926569900687547,269.2656990068755,0.2892452775962375,289.24527759623754,valid_crossing,valid_crossing,valid_both,step_5&6 [PQ57601w11_SP _ 10 4    _Subsite_8__Subsite_  (101) ; 6_17_2026 3_56_14 PM].csv,step_9&10 [PQ57601w11_SP _ 10 4    _Subsite_8__Subsite_  (101) ; 6_17_2026 3_56_19 PM].csv,E:\IHP_POSTprocess\WTP\SP08\step_5&6 [PQ57601w11_SP _ 10 4    _Subsite_8__Subsite_  (101) ; 6_17_2026 3_56_14 PM].csv,E:\IHP_POSTprocess\WTP\SP08\step_9&10 [PQ57601w11_SP _ 10 4    _Subsite_8__Subsite_  (101) ; 6_17_2026 3_56_19 PM].csv
SP08,8,10,7,"(10,7)",193,0.28779031542267297,287.79031542267296,0.28756084349570116,287.56084349570114,0.28756084349570116,287.56084349570114,0.2876755794591871,287.6755794591871,valid_crossing,valid_crossing,valid_both,step_5&6 [PQ57601w11_SP _ 10 7    _Subsite_8__Subsite_  (193) ; 6_17_2026 4_21_07 PM].csv,step_9&10 [PQ57601w11_SP _ 10 7    _Subsite_8__Subsite_  (193) ; 6_17_2026 4_21_12 PM].csv,E:\IHP_POSTprocess\WTP\SP08\step_5&6 [PQ57601w11_SP _ 10 7    _Subsite_8__Subsite_  (193) ; 6_17_2026 4_21_07 PM].csv,E:\IHP_POSTprocess\WTP\SP08\step_9&10 [PQ57601w11_SP _ 10 7    _Subsite_8__Subsite_  (193) ; 6_17_2026 4_21_12 PM].csv
SP08,8,15,2,"(15,2)",55,0.24813705423192695,248.13705423192695,0.24864104081772032,248.64104081772032,0.24813705423192695,248.13705423192695,0.24838904752482363,248.38904752482364,valid_crossing,valid_crossing,valid_both,step_5&6 [PQ57601w11_SP _ 15 2    _Subsite_8__Subsite_  (55) ; 6_17_2026 3_43_47 PM].csv,step_9&10 [PQ57601w11_SP _ 15 2    _Subsite_8__Subsite_  (55) ; 6_17_2026 3_43_53 PM].csv,E:\IHP_POSTprocess\WTP\SP08\step_5&6 [PQ57601w11_SP _ 15 2    _Subsite_8__Subsite_  (55) ; 6_17_2026 3_43_47 PM].csv,E:\IHP_POSTprocess\WTP\SP08\step_9&10 [PQ57601w11_SP _ 15 2    _Subsite_8__Subsite_  (55) ; 6_17_2026 3_43_53 PM].csv
SP08,8,15,4,"(15,4)",124,0.2682267942890583,268.2267942890583,0.30911109422745864,309.11109422745864,0.2682267942890583,268.2267942890583,0.2886689442582585,288.66894425825853,valid_crossing,valid_crossing,valid_both,step_5&6 [PQ57601w11_SP _ 15 4    _Subsite_8__Subsite_  (124) ; 6_17_2026 4_02_26 PM].csv,step_9&10 [PQ57601w11_SP _ 15 4    _Subsite_8__Subsite_  (124) ; 6_17_2026 4_02_32 PM].csv,E:\IHP_POSTprocess\WTP\SP08\step_5&6 [PQ57601w11_SP _ 15 4    _Subsite_8__Subsite_  (124) ; 6_17_2026 4_02_26 PM].csv,E:\IHP_POSTprocess\WTP\SP08\step_9&10 [PQ57601w11_SP _ 15 4    _Subsite_8__Subsite_  (124) ; 6_17_2026 4_02_32 PM].csv
SP08,8,15,6,"(15,6)",170,0.28819939242201953,288.1993924220195,0.2488388392506517,248.8388392506517,0.2488388392506517,248.8388392506517,0.2685191158363356,268.5191158363356,valid_crossing,valid_crossing,valid_both,step_5&6 [PQ57601w11_SP _ 15 6    _Subsite_8__Subsite_  (170) ; 6_17_2026 4_14_53 PM].csv,step_9&10 [PQ57601w11_SP _ 15 6    _Subsite_8__Subsite_  (170) ; 6_17_2026 4_14_59 PM].csv,E:\IHP_POSTprocess\WTP\SP08\step_5&6 [PQ57601w11_SP _ 15 6    _Subsite_8__Subsite_  (170) ; 6_17_2026 4_14_53 PM].csv,E:\IHP_POSTprocess\WTP\SP08\step_9&10 [PQ57601w11_SP _ 15 6    _Subsite_8__Subsite_  (170) ; 6_17_2026 4_14_59 PM].csv
SP09,9,5,2,"(5,2)",10,0.30949414566312,309.49414566312,0.28862811995660526,288.62811995660525,0.28862811995660526,288.62811995660525,0.29906113280986263,299.0611328098626,valid_crossing,valid_crossing,valid_both,step_5&6 [PQ57601w11_SP _ 5 2    _Subsite_9__Subsite_  (10) ; 6_17_2026 3_31_38 PM].csv,step_9&10 [PQ57601w11_SP _ 5 2    _Subsite_9__Subsite_  (10) ; 6_17_2026 3_31_43 PM].csv,E:\IHP_POSTprocess\WTP\SP09\step_5&6 [PQ57601w11_SP _ 5 2    _Subsite_9__Subsite_  (10) ; 6_17_2026 3_31_38 PM].csv,E:\IHP_POSTprocess\WTP\SP09\step_9&10 [PQ57601w11_SP _ 5 2    _Subsite_9__Subsite_  (10) ; 6_17_2026 3_31_43 PM].csv
SP09,9,5,4,"(5,4)",79,0.32815204066556725,328.15204066556726,0.30935320791438087,309.35320791438085,0.30935320791438087,309.35320791438085,0.3187526242899741,318.7526242899741,valid_crossing,valid_crossing,valid_both,step_5&6 [PQ57601w11_SP _ 5 4    _Subsite_9__Subsite_  (79) ; 6_17_2026 3_50_17 PM].csv,step_9&10 [PQ57601w11_SP _ 5 4    _Subsite_9__Subsite_  (79) ; 6_17_2026 3_50_22 PM].csv,E:\IHP_POSTprocess\WTP\SP09\step_5&6 [PQ57601w11_SP _ 5 4    _Subsite_9__Subsite_  (79) ; 6_17_2026 3_50_17 PM].csv,E:\IHP_POSTprocess\WTP\SP09\step_9&10 [PQ57601w11_SP _ 5 4    _Subsite_9__Subsite_  (79) ; 6_17_2026 3_50_22 PM].csv
SP09,9,5,6,"(5,6)",148,0.2883837119810118,288.3837119810118,0.32876880823232174,328.76880823232176,0.2883837119810118,288.3837119810118,0.3085762601066668,308.5762601066668,valid_crossing,valid_crossing,valid_both,step_5&6 [PQ57601w11_SP _ 5 6    _Subsite_9__Subsite_  (148) ; 6_17_2026 4_08_59 PM].csv,step_9&10 [PQ57601w11_SP _ 5 6    _Subsite_9__Subsite_  (148) ; 6_17_2026 4_09_04 PM].csv,E:\IHP_POSTprocess\WTP\SP09\step_5&6 [PQ57601w11_SP _ 5 6    _Subsite_9__Subsite_  (148) ; 6_17_2026 4_08_59 PM].csv,E:\IHP_POSTprocess\WTP\SP09\step_9&10 [PQ57601w11_SP _ 5 6    _Subsite_9__Subsite_  (148) ; 6_17_2026 4_09_04 PM].csv
SP09,9,10,2,"(10,2)",33,0.33038984549114475,330.38984549114474,0.30840241361414705,308.40241361414706,0.30840241361414705,308.40241361414706,0.3193961295526459,319.3961295526459,valid_crossing,valid_crossing,valid_both,step_5&6 [PQ57601w11_SP _ 10 2    _Subsite_9__Subsite_  (33) ; 6_17_2026 3_37_48 PM].csv,step_9&10 [PQ57601w11_SP _ 10 2    _Subsite_9__Subsite_  (33) ; 6_17_2026 3_37_53 PM].csv,E:\IHP_POSTprocess\WTP\SP09\step_5&6 [PQ57601w11_SP _ 10 2    _Subsite_9__Subsite_  (33) ; 6_17_2026 3_37_48 PM].csv,E:\IHP_POSTprocess\WTP\SP09\step_9&10 [PQ57601w11_SP _ 10 2    _Subsite_9__Subsite_  (33) ; 6_17_2026 3_37_53 PM].csv
SP09,9,10,4,"(10,4)",102,0.3674653386012693,367.4653386012693,0.309115002175186,309.115002175186,0.309115002175186,309.115002175186,0.3382901703882276,338.29017038822764,valid_crossing,valid_crossing,valid_both,step_5&6 [PQ57601w11_SP _ 10 4    _Subsite_9__Subsite_  (102) ; 6_17_2026 3_56_30 PM].csv,step_9&10 [PQ57601w11_SP _ 10 4    _Subsite_9__Subsite_  (102) ; 6_17_2026 3_56_35 PM].csv,E:\IHP_POSTprocess\WTP\SP09\step_5&6 [PQ57601w11_SP _ 10 4    _Subsite_9__Subsite_  (102) ; 6_17_2026 3_56_30 PM].csv,E:\IHP_POSTprocess\WTP\SP09\step_9&10 [PQ57601w11_SP _ 10 4    _Subsite_9__Subsite_  (102) ; 6_17_2026 3_56_35 PM].csv
SP09,9,10,7,"(10,7)",194,0.347230222131039,347.230222131039,0.3479693669929148,347.9693669929148,0.347230222131039,347.230222131039,0.34759979456197687,347.59979456197686,valid_crossing,valid_crossing,valid_both,step_5&6 [PQ57601w11_SP _ 10 7    _Subsite_9__Subsite_  (194) ; 6_17_2026 4_21_23 PM].csv,step_9&10 [PQ57601w11_SP _ 10 7    _Subsite_9__Subsite_  (194) ; 6_17_2026 4_21_28 PM].csv,E:\IHP_POSTprocess\WTP\SP09\step_5&6 [PQ57601w11_SP _ 10 7    _Subsite_9__Subsite_  (194) ; 6_17_2026 4_21_23 PM].csv,E:\IHP_POSTprocess\WTP\SP09\step_9&10 [PQ57601w11_SP _ 10 7    _Subsite_9__Subsite_  (194) ; 6_17_2026 4_21_28 PM].csv
SP09,9,15,2,"(15,2)",56,0.2743237445313424,274.3237445313424,0.32813827508781157,328.13827508781156,0.2743237445313424,274.3237445313424,0.30123100980957696,301.23100980957696,valid_crossing,valid_crossing,valid_both,step_5&6 [PQ57601w11_SP _ 15 2    _Subsite_9__Subsite_  (56) ; 6_17_2026 3_44_03 PM].csv,step_9&10 [PQ57601w11_SP _ 15 2    _Subsite_9__Subsite_  (56) ; 6_17_2026 3_44_08 PM].csv,E:\IHP_POSTprocess\WTP\SP09\step_5&6 [PQ57601w11_SP _ 15 2    _Subsite_9__Subsite_  (56) ; 6_17_2026 3_44_03 PM].csv,E:\IHP_POSTprocess\WTP\SP09\step_9&10 [PQ57601w11_SP _ 15 2    _Subsite_9__Subsite_  (56) ; 6_17_2026 3_44_08 PM].csv
SP09,9,15,4,"(15,4)",125,0.348993665936526,348.993665936526,0.34884458220994047,348.8445822099405,0.34884458220994047,348.8445822099405,0.3489191240732332,348.9191240732332,valid_crossing,valid_crossing,valid_both,step_5&6 [PQ57601w11_SP _ 15 4    _Subsite_9__Subsite_  (125) ; 6_17_2026 4_02_42 PM].csv,step_9&10 [PQ57601w11_SP _ 15 4    _Subsite_9__Subsite_  (125) ; 6_17_2026 4_02_48 PM].csv,E:\IHP_POSTprocess\WTP\SP09\step_5&6 [PQ57601w11_SP _ 15 4    _Subsite_9__Subsite_  (125) ; 6_17_2026 4_02_42 PM].csv,E:\IHP_POSTprocess\WTP\SP09\step_9&10 [PQ57601w11_SP _ 15 4    _Subsite_9__Subsite_  (125) ; 6_17_2026 4_02_48 PM].csv
SP09,9,15,6,"(15,6)",171,0.30935506924667844,309.35506924667845,0.3082354576743798,308.2354576743798,0.3082354576743798,308.2354576743798,0.3087952634605291,308.7952634605291,valid_crossing,valid_crossing,valid_both,step_5&6 [PQ57601w11_SP _ 15 6    _Subsite_9__Subsite_  (171) ; 6_17_2026 4_15_10 PM].csv,step_9&10 [PQ57601w11_SP _ 15 6    _Subsite_9__Subsite_  (171) ; 6_17_2026 4_15_15 PM].csv,E:\IHP_POSTprocess\WTP\SP09\step_5&6 [PQ57601w11_SP _ 15 6    _Subsite_9__Subsite_  (171) ; 6_17_2026 4_15_10 PM].csv,E:\IHP_POSTprocess\WTP\SP09\step_9&10 [PQ57601w11_SP _ 15 6    _Subsite_9__Subsite_  (171) ; 6_17_2026 4_15_15 PM].csv
SP10,10,5,2,"(5,2)",11,0.5289098172570712,528.9098172570712,0.4674026098110845,467.4026098110845,0.4674026098110845,467.4026098110845,0.49815621353407785,498.15621353407784,valid_crossing,valid_crossing,valid_both,step_5&6 [PQ57601w11_SP _ 5 2    _Subsite_10__Subsite_  (11) ; 6_17_2026 3_31_54 PM].csv,step_9&10 [PQ57601w11_SP _ 5 2    _Subsite_10__Subsite_  (11) ; 6_17_2026 3_31_59 PM].csv,E:\IHP_POSTprocess\WTP\SP10\step_5&6 [PQ57601w11_SP _ 5 2    _Subsite_10__Subsite_  (11) ; 6_17_2026 3_31_54 PM].csv,E:\IHP_POSTprocess\WTP\SP10\step_9&10 [PQ57601w11_SP _ 5 2    _Subsite_10__Subsite_  (11) ; 6_17_2026 3_31_59 PM].csv
SP10,10,5,4,"(5,4)",80,0.14749324359961605,147.49324359961605,0.20682389662499692,206.82389662499693,0.14749324359961605,147.49324359961605,0.17715857011230648,177.15857011230648,valid_crossing,valid_crossing,valid_both,step_5&6 [PQ57601w11_SP _ 5 4    _Subsite_10__Subsite_  (80) ; 6_17_2026 3_50_33 PM].csv,step_9&10 [PQ57601w11_SP _ 5 4    _Subsite_10__Subsite_  (80) ; 6_17_2026 3_50_39 PM].csv,E:\IHP_POSTprocess\WTP\SP10\step_5&6 [PQ57601w11_SP _ 5 4    _Subsite_10__Subsite_  (80) ; 6_17_2026 3_50_33 PM].csv,E:\IHP_POSTprocess\WTP\SP10\step_9&10 [PQ57601w11_SP _ 5 4    _Subsite_10__Subsite_  (80) ; 6_17_2026 3_50_39 PM].csv
SP10,10,5,6,"(5,6)",149,0.24784460657038374,247.84460657038375,0.20767989517894064,207.67989517894065,0.20767989517894064,207.67989517894065,0.22776225087466218,227.7622508746622,valid_crossing,valid_crossing,valid_both,step_5&6 [PQ57601w11_SP _ 5 6    _Subsite_10__Subsite_  (149) ; 6_17_2026 4_09_15 PM].csv,step_9&10 [PQ57601w11_SP _ 5 6    _Subsite_10__Subsite_  (149) ; 6_17_2026 4_09_20 PM].csv,E:\IHP_POSTprocess\WTP\SP10\step_5&6 [PQ57601w11_SP _ 5 6    _Subsite_10__Subsite_  (149) ; 6_17_2026 4_09_15 PM].csv,E:\IHP_POSTprocess\WTP\SP10\step_9&10 [PQ57601w11_SP _ 5 6    _Subsite_10__Subsite_  (149) ; 6_17_2026 4_09_20 PM].csv
SP10,10,10,2,"(10,2)",34,0.18770393036942046,187.70393036942045,0.1484512268220543,148.4512268220543,0.1484512268220543,148.4512268220543,0.16807757859573738,168.07757859573738,valid_crossing,valid_crossing,valid_both,step_5&6 [PQ57601w11_SP _ 10 2    _Subsite_10__Subsite_  (34) ; 6_17_2026 3_38_04 PM].csv,step_9&10 [PQ57601w11_SP _ 10 2    _Subsite_10__Subsite_  (34) ; 6_17_2026 3_38_09 PM].csv,E:\IHP_POSTprocess\WTP\SP10\step_5&6 [PQ57601w11_SP _ 10 2    _Subsite_10__Subsite_  (34) ; 6_17_2026 3_38_04 PM].csv,E:\IHP_POSTprocess\WTP\SP10\step_9&10 [PQ57601w11_SP _ 10 2    _Subsite_10__Subsite_  (34) ; 6_17_2026 3_38_09 PM].csv
SP10,10,10,4,"(10,4)",103,0.20315557470405315,203.15557470405315,0.20793491442105005,207.93491442105005,0.20315557470405315,203.15557470405315,0.2055452445625516,205.5452445625516,valid_crossing,valid_crossing,valid_both,step_5&6 [PQ57601w11_SP _ 10 4    _Subsite_10__Subsite_  (103) ; 6_17_2026 3_56_47 PM].csv,step_9&10 [PQ57601w11_SP _ 10 4    _Subsite_10__Subsite_  (103) ; 6_17_2026 3_56_51 PM].csv,E:\IHP_POSTprocess\WTP\SP10\step_5&6 [PQ57601w11_SP _ 10 4    _Subsite_10__Subsite_  (103) ; 6_17_2026 3_56_47 PM].csv,E:\IHP_POSTprocess\WTP\SP10\step_9&10 [PQ57601w11_SP _ 10 4    _Subsite_10__Subsite_  (103) ; 6_17_2026 3_56_51 PM].csv
SP10,10,10,7,"(10,7)",195,0.28802328590436643,288.02328590436645,0.1677197465333498,167.71974653334982,0.1677197465333498,167.71974653334982,0.22787151621885812,227.87151621885812,valid_crossing,valid_crossing,valid_both,step_5&6 [PQ57601w11_SP _ 10 7    _Subsite_10__Subsite_  (195) ; 6_17_2026 4_21_39 PM].csv,step_9&10 [PQ57601w11_SP _ 10 7    _Subsite_10__Subsite_  (195) ; 6_17_2026 4_21_44 PM].csv,E:\IHP_POSTprocess\WTP\SP10\step_5&6 [PQ57601w11_SP _ 10 7    _Subsite_10__Subsite_  (195) ; 6_17_2026 4_21_39 PM].csv,E:\IHP_POSTprocess\WTP\SP10\step_9&10 [PQ57601w11_SP _ 10 7    _Subsite_10__Subsite_  (195) ; 6_17_2026 4_21_44 PM].csv
SP10,10,15,2,"(15,2)",57,0.5710500946325182,571.0500946325183,0.17008350330820954,170.08350330820954,0.17008350330820954,170.08350330820954,0.3705667989703639,370.5667989703639,valid_crossing,valid_crossing,valid_both,step_5&6 [PQ57601w11_SP _ 15 2    _Subsite_10__Subsite_  (57) ; 6_17_2026 3_44_19 PM].csv,step_9&10 [PQ57601w11_SP _ 15 2    _Subsite_10__Subsite_  (57) ; 6_17_2026 3_44_24 PM].csv,E:\IHP_POSTprocess\WTP\SP10\step_5&6 [PQ57601w11_SP _ 15 2    _Subsite_10__Subsite_  (57) ; 6_17_2026 3_44_19 PM].csv,E:\IHP_POSTprocess\WTP\SP10\step_9&10 [PQ57601w11_SP _ 15 2    _Subsite_10__Subsite_  (57) ; 6_17_2026 3_44_24 PM].csv
SP10,10,15,4,"(15,4)",126,0.228127272509569,228.127272509569,0.2684082513334515,268.40825133345146,0.228127272509569,228.127272509569,0.24826776192151023,248.26776192151024,valid_crossing,valid_crossing,valid_both,step_5&6 [PQ57601w11_SP _ 15 4    _Subsite_10__Subsite_  (126) ; 6_17_2026 4_02_58 PM].csv,step_9&10 [PQ57601w11_SP _ 15 4    _Subsite_10__Subsite_  (126) ; 6_17_2026 4_03_04 PM].csv,E:\IHP_POSTprocess\WTP\SP10\step_5&6 [PQ57601w11_SP _ 15 4    _Subsite_10__Subsite_  (126) ; 6_17_2026 4_02_58 PM].csv,E:\IHP_POSTprocess\WTP\SP10\step_9&10 [PQ57601w11_SP _ 15 4    _Subsite_10__Subsite_  (126) ; 6_17_2026 4_03_04 PM].csv
SP10,10,15,6,"(15,6)",172,0.18693545486051708,186.93545486051707,0.2076556074959666,207.6556074959666,0.18693545486051708,186.93545486051707,0.19729553117824183,197.29553117824184,valid_crossing,valid_crossing,valid_both,step_5&6 [PQ57601w11_SP _ 15 6    _Subsite_10__Subsite_  (172) ; 6_17_2026 4_15_26 PM].csv,step_9&10 [PQ57601w11_SP _ 15 6    _Subsite_10__Subsite_  (172) ; 6_17_2026 4_15_32 PM].csv,E:\IHP_POSTprocess\WTP\SP10\step_5&6 [PQ57601w11_SP _ 15 6    _Subsite_10__Subsite_  (172) ; 6_17_2026 4_15_26 PM].csv,E:\IHP_POSTprocess\WTP\SP10\step_9&10 [PQ57601w11_SP _ 15 6    _Subsite_10__Subsite_  (172) ; 6_17_2026 4_15_32 PM].csv
SP11,11,5,2,"(5,2)",12,0.21009353072237133,210.09353072237133,0.2835855912311659,283.5855912311659,0.21009353072237133,210.09353072237133,0.24683956097676862,246.8395609767686,valid_crossing,valid_crossing,valid_both,step_5&6 [PQ57601w11_SP _ 5 2    _Subsite_11__Subsite_  (12) ; 6_17_2026 3_32_10 PM].csv,step_9&10 [PQ57601w11_SP _ 5 2    _Subsite_11__Subsite_  (12) ; 6_17_2026 3_32_16 PM].csv,E:\IHP_POSTprocess\WTP\SP11\step_5&6 [PQ57601w11_SP _ 5 2    _Subsite_11__Subsite_  (12) ; 6_17_2026 3_32_10 PM].csv,E:\IHP_POSTprocess\WTP\SP11\step_9&10 [PQ57601w11_SP _ 5 2    _Subsite_11__Subsite_  (12) ; 6_17_2026 3_32_16 PM].csv
SP11,11,5,4,"(5,4)",81,0.3087156497130313,308.71564971303127,0.24908666626527348,249.0866662652735,0.24908666626527348,249.0866662652735,0.2789011579891524,278.9011579891524,valid_crossing,valid_crossing,valid_both,step_5&6 [PQ57601w11_SP _ 5 4    _Subsite_11__Subsite_  (81) ; 6_17_2026 3_50_50 PM].csv,step_9&10 [PQ57601w11_SP _ 5 4    _Subsite_11__Subsite_  (81) ; 6_17_2026 3_50_54 PM].csv,E:\IHP_POSTprocess\WTP\SP11\step_5&6 [PQ57601w11_SP _ 5 4    _Subsite_11__Subsite_  (81) ; 6_17_2026 3_50_50 PM].csv,E:\IHP_POSTprocess\WTP\SP11\step_9&10 [PQ57601w11_SP _ 5 4    _Subsite_11__Subsite_  (81) ; 6_17_2026 3_50_54 PM].csv
SP11,11,5,6,"(5,6)",150,0.2688140986002586,268.8140986002586,0.24815923751224098,248.15923751224096,0.24815923751224098,248.15923751224096,0.2584866680562498,258.4866680562498,valid_crossing,valid_crossing,valid_both,step_5&6 [PQ57601w11_SP _ 5 6    _Subsite_11__Subsite_  (150) ; 6_17_2026 4_09_31 PM].csv,step_9&10 [PQ57601w11_SP _ 5 6    _Subsite_11__Subsite_  (150) ; 6_17_2026 4_09_37 PM].csv,E:\IHP_POSTprocess\WTP\SP11\step_5&6 [PQ57601w11_SP _ 5 6    _Subsite_11__Subsite_  (150) ; 6_17_2026 4_09_31 PM].csv,E:\IHP_POSTprocess\WTP\SP11\step_9&10 [PQ57601w11_SP _ 5 6    _Subsite_11__Subsite_  (150) ; 6_17_2026 4_09_37 PM].csv
